Swarm ID,Start Time,End Time,Duration,Origin Latitude,Origin Longitude,Centre Latitude,Centre Longitude,Number of Earthquakes,Magnitudes,Time Intervals (h),Distance Intervals (km),Minimum Time Limit (h),Minimum Distance Limit (km),Average Time Interval (h),Average Distance Interval (km)
25,2004-11-01 18:07:49.750000+00:00,2004-11-02 03:02:21.650000+00:00,0 days 08:54:31.900000,-44.479,-15.39,-44.553,-15.5475,2,"[4.5, 5.0]",[8.908861111111111],[29.9488207512788],8.908861111111111,29.9488207512788,8.908861111111111,29.9488207512788
26,2004-12-15 19:35:30.820000+00:00,2004-12-16 03:13:05.490000+00:00,0 days 07:37:34.670000,-24.36,-13.271,-24.535,-13.208,2,"[5.1, 4.7]",[7.626297222222222],[40.81624164919063],7.626297222222222,40.81624164919063,7.626297222222222,40.81624164919063
27,2005-03-07 17:19:35.830000+00:00,2005-03-07 18:15:49.970000+00:00,0 days 00:56:14.140000,-5.795,-11.352,-5.747,-11.3845,2,"[4.2, 4.4]",[0.9372611111111111],[12.827255818490766],0.9372611111111111,12.827255818490766,0.9372611111111111,12.827255818490766
28,2005-04-12 13:55:52.780000+00:00,2005-04-12 15:57:51.020000+00:00,0 days 02:01:58.240000,-10.508,-13.088,-10.631,-13.148,2,"[5.1, 4.6]",[2.0328444444444442],[30.21301332200295],2.0328444444444442,30.21301332200295,2.0328444444444442,30.21301332200295
29,2006-02-20 19:26:49.620000+00:00,2006-02-20 19:27:32.980000+00:00,0 days 00:00:43.360000,-10.209,-13.368,-10.3475,-13.249,2,"[5.2, 5.1]",[0.012044444444444444],[40.226626892017],0.012044444444444444,40.226626892017,0.012044444444444444,40.226626892017
30,2006-04-20 14:31:28.720000+00:00,2006-04-20 16:50:15.290000+00:00,0 days 02:18:46.570000,-49.356,-7.848,-49.426500000000004,-7.958,6,"[5.0, 5.1, 5.3, 4.7, 5.2, 5.2]","[0.46074722222222225, 0.21971111111111113, 0.7510666666666667, 0.014997222222222223, 0.8664138888888889]","[16.08570576661576, 4.236227587970154, 3.910105229350452, 12.414862297201918, 5.5212675281005845]",0.8664138888888889,16.08570576661576,0.4625872222222223,8.433633681847775
31,2006-05-01 22:41:51.260000+00:00,2006-05-02 05:01:17.650000+00:00,0 days 06:19:26.390000,-11.434,-13.142,-11.338000000000001,-13.1,4,"[4.9, 4.5, 4.2, 4.3]","[2.535325, 1.5961583333333333, 2.192513888888889]","[16.58876848622056, 24.271558505440176, 8.806748753716613]",2.535325,24.271558505440176,2.1079990740740744,16.55569191512578
32,2006-09-04 14:27:44+00:00,2006-09-04 15:20:46.960000+00:00,0 days 00:53:02.960000,-35.0,-15.0,-35.063,-15.068999999999999,2,"[4.8, 4.9]",[0.8841555555555556],[18.811248177273615],0.8841555555555556,18.811248177273615,0.8841555555555556,18.811248177273615
33,2006-11-07 08:03:45.710000+00:00,2006-11-07 08:33:59.670000+00:00,0 days 00:30:13.960000,-27.405,-13.272,-27.485500000000002,-13.314499999999999,3,"[4.5, 4.9, 5.3]","[0.08230277777777778, 0.42157500000000003]","[17.84306737316521, 9.139564857828418]",0.42157500000000003,17.84306737316521,0.25193888888888893,13.491316115496813
34,2007-08-11 06:32:54.500000+00:00,2007-08-12 08:01:27.450000+00:00,1 days 01:28:32.950000,-5.545,-11.546,-5.515499999999999,-11.5135,3,"[5.1, 4.3, 5.1]","[0.5147111111111111, 24.961108333333335]","[11.28179140955641, 8.815852779168575]",24.961108333333335,11.28179140955641,12.737909722222224,10.048822094362492
35,2007-08-13 20:22:13.700000+00:00,2007-08-13 22:23:04.470000+00:00,0 days 02:00:50.770000,-31.073,-13.397,-31.0335,-13.4025,2,"[5.1, 5.5]",[2.014102777777778],[8.82146719526065],2.014102777777778,8.82146719526065,2.014102777777778,8.82146719526065
36,2007-08-16 14:18:24.600000+00:00,2007-08-17 16:27:40.900000+00:00,1 days 02:09:16.300000,-3.522,-12.153,-3.5549999999999997,-11.9755,3,"[5.5, 5.3, 5.0]","[0.4276166666666667, 25.72691111111111]","[40.1123960231907, 6.209250609531295]",25.72691111111111,40.1123960231907,13.077263888888888,23.160823316360997
37,2007-08-17 12:37:11.600000+00:00,2007-08-17 16:26:40.310000+00:00,0 days 03:49:28.710000,-3.167,-11.61,-3.091,-11.5925,2,"[4.7, 4.8]",[3.8246416666666665],[17.252184712847523],3.8246416666666665,17.252184712847523,3.8246416666666665,17.252184712847523
